,week_day,route_id,start_time,travel_time,month_day,stop_id
3546,1,0,5510,109,7,10
3547,1,2,5591,106,7,10
3548,1,1,5666,103,7,10
3549,1,0,5778,96,7,10
3550,1,1,5942,83,7,10
3551,1,2,6193,95,7,10
3552,1,0,6323,128,7,10
3553,1,1,6839,87,7,10
3554,1,0,6888,101,7,10
3555,1,2,7231,82,7,10
3556,1,1,7342,99,7,10
3557,1,0,7386,84,7,10
3558,1,2,7868,113,7,10
3559,1,1,8088,107,7,10
3560,1,0,8147,88,7,10
3561,1,2,8194,103,7,10
3562,1,1,8554,94,7,10
3563,1,0,8634,91,7,10
3564,1,1,9094,97,7,10
3565,1,0,9141,97,7,10
3566,1,2,9402,119,7,10
3567,1,1,9599,84,7,10
3568,1,0,9667,75,7,10
3569,1,2,10195,99,7,10
3570,1,0,10391,86,7,10
3571,1,2,10783,110,7,10
3572,1,1,10835,111,7,10
3573,1,2,10933,83,7,10
3574,1,1,11481,106,7,10
3575,1,0,11715,92,7,10
3576,1,2,11803,109,7,10
3577,1,0,11971,85,7,10
3578,1,1,12420,88,7,10
3579,1,2,12734,103,7,10
3580,1,1,12788,109,7,10
3581,1,0,12836,111,7,10
3582,1,1,13342,93,7,10
3583,1,0,13472,132,7,10
3584,1,2,13686,84,7,10
3585,1,1,13898,100,7,10
3586,1,2,14241,93,7,10
3587,1,0,14348,97,7,10
3588,1,1,14463,94,7,10
3589,1,0,14913,83,7,10
3590,1,1,14937,112,7,10
3591,1,2,15051,106,7,10
3592,1,0,15102,100,7,10
3593,1,1,15861,93,7,10
3594,1,0,15910,88,7,10
3595,1,2,16127,85,7,10
3596,1,2,16179,95,7,10
3597,1,1,16346,84,7,10
3598,1,0,16591,82,7,10
3599,1,1,17005,91,7,10
3600,1,0,17696,94,7,10
3601,1,1,17745,101,7,10
3602,1,0,39722,112,7,11
3603,1,0,40193,104,7,11
3604,1,0,40828,102,7,11
3605,1,0,41929,109,7,11
3606,1,0,42674,109,7,11
3607,1,0,43118,102,7,11
3608,1,0,43690,126,7,11
3609,1,0,44308,101,7,11
3610,1,0,44889,95,7,11
3611,1,0,45579,109,7,11
3612,1,0,46058,105,7,11
3613,1,0,46649,73,7,11
3614,1,0,47063,103,7,11
3615,1,0,47538,101,7,11
3616,1,0,48258,116,7,11
3617,1,0,48620,99,7,11
3618,1,0,49094,105,7,11
3619,1,0,49624,99,7,11
3620,1,0,50069,94,7,11
3621,1,0,51623,101,7,11
3622,1,0,51908,100,7,11
3623,1,0,52517,109,7,11
3624,1,0,53704,146,7,11
3625,1,0,54083,137,7,11
3626,1,0,54420,106,7,11
3627,1,0,55135,111,7,11
3628,1,0,55743,118,7,11
3629,1,0,56259,96,7,11
3630,1,0,56658,91,7,11
3631,1,0,57034,116,7,11
3632,1,0,58079,107,7,11
3633,1,0,58682,99,7,11
3634,1,0,59118,97,7,11
3635,1,0,59634,135,7,11
3636,1,0,59684,131,7,11
3637,1,0,60189,102,7,11
3638,1,0,61112,118,7,11
3639,1,0,61297,100,7,11
3640,1,0,61977,105,7,11
3641,1,0,62857,113,7,11
3642,1,0,63433,102,7,11
3643,1,0,63427,115,7,11
3644,1,0,63962,95,7,11
3645,1,0,64659,109,7,11
3646,1,0,65359,117,7,11
3647,1,0,65731,98,7,11
3648,1,0,65967,95,7,11
3649,1,0,66648,98,7,11
3650,1,0,67308,118,7,11
3651,1,0,67882,118,7,11
3652,1,0,68694,91,7,11
3653,1,0,69208,102,7,11
3654,1,0,69762,104,7,11
3655,1,0,70581,110,7,11
3656,1,0,71073,96,7,11
3657,1,0,71423,100,7,11
3658,1,0,71760,121,7,11
3659,1,0,72713,109,7,11
3660,1,0,73279,118,7,11
3661,1,0,74048,139,7,11
3662,1,0,74519,95,7,11
3663,1,0,74746,146,7,11
3664,1,0,75257,114,7,11
3665,1,0,75528,90,7,11
3666,1,0,76107,123,7,11
3667,1,0,76482,118,7,11
3668,1,0,76789,99,7,11
3669,1,0,77606,105,7,11
3670,1,0,77979,95,7,11
3671,1,0,78319,104,7,11
3672,1,0,79182,97,7,11
3673,1,0,80493,118,7,11
3674,1,0,80749,105,7,11
3675,1,0,81092,80,7,11
3676,1,0,81642,92,7,11
3677,1,0,82774,92,7,11
3678,1,0,82963,103,7,11
3679,1,0,83378,114,7,11
3680,1,0,83833,111,7,11
3681,1,0,85066,114,7,11
3682,1,0,86022,108,7,11
3683,1,0,86278,94,7,11
3684,1,0,632,111,7,11
3685,1,0,1269,139,7,11
3686,1,0,1696,93,7,11
3687,1,0,2238,99,7,11
3688,1,0,2464,94,7,11
3689,1,0,3469,131,7,11
3690,1,0,3664,155,7,11
3691,1,0,4158,108,7,11
3692,1,0,4634,104,7,11
3693,1,0,5695,90,7,11
3694,1,0,5928,105,7,11
3695,1,0,6504,101,7,11
3696,1,0,7042,105,7,11
3697,1,0,7543,97,7,11
3698,1,0,8311,92,7,11
3699,1,0,8779,92,7,11
3700,1,0,9284,95,7,11
3701,1,0,9792,79,7,11
3702,1,0,10537,109,7,11
3703,1,0,11876,121,7,11
3704,1,0,12109,114,7,11
3705,1,0,13010,105,7,11
3706,1,0,13660,122,7,11
3707,1,0,14497,79,7,11
3708,1,0,15050,102,7,11
3709,1,0,15248,100,7,11
3710,1,0,16058,116,7,11
3711,1,0,16718,103,7,11
